x_over_lambda,eta22_exact_norm,eta22_vwa_norm,eta22_walker_norm
-4.09106693892292,-7.68805205659943e-06,-7.68616427225817e-06,-6.94497087730249e-06
-4.08995568890556,-7.67826577424639e-06,-7.6787069982248e-06,-6.95277358144955e-06
-4.0888444388882,-7.66744405671745e-06,-7.67021343667004e-06,-6.95973991560159e-06
-4.08773318887083,-7.65558266975803e-06,-7.66067874822382e-06,-6.96586334485572e-06
-4.08662193885347,-7.64267747592152e-06,-7.65009819602649e-06,-6.97113739384958e-06
-4.0855106888361,-7.62872443726361e-06,-7.63846714733684e-06,-6.97555564834585e-06
-4.08439943881874,-7.61371961532447e-06,-7.6257810747202e-06,-6.97911175681612e-06
-4.08328818880138,-7.59765917330448e-06,-7.61203555797533e-06,-6.98179943203488e-06
-4.08217693878401,-7.58053937689244e-06,-7.59722628554893e-06,-6.98361245267974e-06
-4.08106568876665,-7.56235659533587e-06,-7.5813490560458e-06,-6.98454466493577e-06
-4.07995443874929,-7.54310730364847e-06,-7.56439977972194e-06,-6.98458998409884e-06
-4.07884318873193,-7.52278808282132e-06,-7.54637448017182e-06,-6.98374239619576e-06
-4.07773193871456,-7.50139562159905e-06,-7.52726929582321e-06,-6.98199595960629e-06
-4.0766206886972,-7.47892671765934e-06,-7.50708048129871e-06,-6.97934480667593e-06
-4.07550943867983,-7.45537827929166e-06,-7.48580440934179e-06,-6.97578314535257e-06
-4.07439818866247,-7.43074732588807e-06,-7.46343757174835e-06,-6.97130526080777e-06
-4.07328693864511,-7.40503099002706e-06,-7.43997658153938e-06,-6.96590551708319e-06
-4.07217568862775,-7.37822651829541e-06,-7.41541817382744e-06,-6.95957835871783e-06
-4.07106443861038,-7.35033127243515e-06,-7.38975920804279e-06,-6.95231831239515e-06
-4.06995318859302,-7.32134273150854e-06,-7.36299666880212e-06,-6.9441199885817e-06
-4.06884193857566,-7.29125849201009e-06,-7.33512766765919e-06,-6.93497808317665e-06
-4.06773068855829,-7.26007627015973e-06,-7.3061494447401e-06,-6.92488737915658e-06
-4.06661943854093,-7.22779390222182e-06,-7.27605936981219e-06,-6.91384274822563e-06
-4.06550818852357,-7.19440934688329e-06,-7.24485494443185e-06,-6.90183915246795e-06
-4.0643969385062,-7.1599206857714e-06,-7.21253380262479e-06,-6.88887164600011e-06
-4.06328568848884,-7.12432612498538e-06,-7.17909371308029e-06,-6.87493537661554e-06
-4.06217443847148,-7.08762399639893e-06,-7.14453257987742e-06,-6.86002558745483e-06
-4.06106318845411,-7.04981275873736e-06,-7.10884844482748e-06,-6.84413761864251e-06
-4.05995193843675,-7.01089099944879e-06,-7.0720394878495e-06,-6.82726690894806e-06
-4.05884068841939,-6.97085743537338e-06,-7.03410402947551e-06,-6.80940899744377e-06
-4.05772943840202,-6.92971091399141e-06,-6.99504053134437e-06,-6.79055952514279e-06
-4.05661818838466,-6.88745041560052e-06,-6.95484759839785e-06,-6.77071423666643e-06
-4.0555069383673,-6.84407505342673e-06,-6.9135239793673e-06,-6.7498689818838e-06
-4.05439568834993,-6.79958407561225e-06,-6.87106856940629e-06,-6.72801971756377e-06
-4.05328443833257,-6.75397686644297e-06,-6.82748041018262e-06,-6.70516250902158e-06
-4.05217318831521,-6.70725294740007e-06,-6.78275869206639e-06,-6.68129353175588e-06
-4.05106193829784,-6.65941197831583e-06,-6.73690275528306e-06,-6.65640907310013e-06
-4.04995068828048,-6.61045375939921e-06,-6.6899120911183e-06,-6.63050553385077e-06
-4.04883943826312,-6.56037823155252e-06,-6.64178634339419e-06,-6.60357942990794e-06
-4.04772818824575,-6.50918547830651e-06,-6.59252530974177e-06,-6.57562739389901e-06
-4.04661693822839,-6.4568757263968e-06,-6.54212894309852e-06,-6.54664617681556e-06
-4.04550568821103,-6.40344934786295e-06,-6.49059735236879e-06,-6.51663264962053e-06
-4.04439443819366,-6.34890686078249e-06,-6.43793080478648e-06,-6.48558380487876e-06
-4.0432831881763,-6.29324893040459e-06,-6.38412972589036e-06,-6.45349675835619e-06
-4.04217193815894,-6.2364763708212e-06,-6.32919470206603e-06,-6.42036875063998e-06
-4.04106068814157,-6.17859014552586e-06,-6.27312648062886e-06,-6.38619714872167e-06
-4.03994943812421,-6.11959136977216e-06,-6.21592597197065e-06,-6.3509794476037e-06
-4.03883818810685,-6.05948131042461e-06,-6.15759424997648e-06,-6.31471327187967e-06
-4.03772693808948,-5.99826138793495e-06,-6.09813255408166e-06,-6.27739637731722e-06
-4.03661568807212,-5.93593317790136e-06,-6.03754228954024e-06,-6.2390266524275e-06
-4.03550443805476,-5.87249841115788e-06,-5.97582502923264e-06,-6.19960212002943e-06
-4.03439318803739,-5.80795897595519e-06,-5.91298251464698e-06,-6.15912093881039e-06
-4.03328193802003,-5.74231691865299e-06,-5.84901665671949e-06,-6.1175814048659e-06
-4.03217068800267,-5.67557444481708e-06,-5.78392953735308e-06,-6.07498195324299e-06
-4.0310594379853,-5.60773392131276e-06,-5.71772341030078e-06,-6.03132115946991e-06
-4.02994818796794,-5.53879787574326e-06,-5.65040070217772e-06,-5.9865977410701e-06
-4.02883693795058,-5.46876899892785e-06,-5.58196401368716e-06,-5.9408105590764e-06
-4.02772568793321,-5.39765014582319e-06,-5.51241612037502e-06,-5.89395861952865e-06
-4.02661443791585,-5.32544433615319e-06,-5.44175997411727e-06,-5.84604107495602e-06
-4.02550318789849,-5.25215475627603e-06,-5.36999870340764e-06,-5.7970572258591e-06
-4.02439193788112,-5.1777847592796e-06,-5.2971356153708e-06,-5.7470065221745e-06
-4.02328068786376,-5.10233786681196e-06,-5.22317419527262e-06,-5.69588856471673e-06
-4.0221694378464,-5.02581777008273e-06,-5.14811810899426e-06,-5.64370310663251e-06
-4.02105818782903,-4.94822833038169e-06,-5.07197120262433e-06,-5.59045005481369e-06
-4.01994693781167,-4.86957358108472e-06,-4.99473750448185e-06,-5.53612947132385e-06
-4.01883568779431,-4.78985772740959e-06,-4.91642122498557e-06,-5.48074157478348e-06
-4.01772443777694,-4.70908514850464e-06,-4.83702675808086e-06,-5.42428674176505e-06
-4.01661318775958,-4.6272603980632e-06,-4.75655868212417e-06,-5.36676550816436e-06
-4.01550193774222,-4.54438820510885e-06,-4.6750217602222e-06,-5.30817857054519e-06
-4.01439068772485,-4.46047347521467e-06,-4.59242094126517e-06,-5.24852678749593e-06
-4.01327943770749,-4.37552129117512e-06,-4.5087613609308e-06,-5.18781118093631e-06
-4.01216818769013,-4.28953691401508e-06,-4.42404834177703e-06,-5.12603293743886e-06
-4.01105693767277,-4.20252578479539e-06,-4.33828739482483e-06,-5.06319340952185e-06
-4.0099456876554,-4.11449352365214e-06,-4.25148421910527e-06,-4.99929411690453e-06
-4.00883443763804,-4.0254459321965e-06,-4.16364470354196e-06,-4.93433674779478e-06
-4.00772318762067,-3.93538899389887e-06,-4.074774926494e-06,-4.86832316009622e-06
-4.00661193760331,-3.84432887466524e-06,-3.98488115717539e-06,-4.80125538265693e-06
-4.00550068758595,-3.75227192416569e-06,-3.8939698556354e-06,-4.73313561645319e-06
-4.00438943756859,-3.65922467624459e-06,-3.80204767372181e-06,-4.66396623578168e-06
-4.00327818755122,-3.56519384944585e-06,-3.7091214553753e-06,-4.59374978942237e-06
-4.00216693753386,-3.47018634860886e-06,-3.61519823716799e-06,-4.52248900178029e-06
-4.0010556875165,-3.37420926443825e-06,-3.52028524874874e-06,-4.45018677400717e-06
-3.99994443749913,-3.27726987537867e-06,-3.42438991341967e-06,-4.3768461851149e-06
-3.99883318748177,-3.1793756475691e-06,-3.32751984828716e-06,-4.30247049304205e-06
-3.99772193746441,-3.08053423546175e-06,-3.22968286487247e-06,-4.22706313572813e-06
-3.99661068744704,-2.98075348297967e-06,-3.13088696945409e-06,-4.1506277321441e-06
-3.99549943742968,-2.88004142344163e-06,-3.03114036317278e-06,-4.07316808330997e-06
-3.99438818741232,-2.77840628058801e-06,-2.93045144242585e-06,-3.99468817328825e-06
-3.99327693739495,-2.67585646907604e-06,-2.82882879946189e-06,-3.91519217015594e-06
-3.99216568737759,-2.57240059473855e-06,-2.7262812219313e-06,-3.83468442694814e-06
-3.99105443736023,-2.46804745574713e-06,-2.62281769371251e-06,-3.75316948258356e-06
-3.98994318734286,-2.362806041915e-06,-2.51844739478694e-06,-3.67065206275789e-06
-3.9888319373255,-2.25668553621381e-06,-2.41317970140788e-06,-3.5871370808254e-06
-3.98772068730814,-2.14969531466961e-06,-2.30702418623919e-06,-3.50262963863948e-06
-3.98660943729077,-2.04184494692908e-06,-2.19999061844192e-06,-3.41713502737925e-06
-3.98549818727341,-1.93314419664679e-06,-2.0920889635481e-06,-3.33065872834345e-06
-3.98438693725605,-1.82360302110497e-06,-1.98332938385422e-06,-3.24320641372685e-06
-3.98327568723868,-1.71323157260659e-06,-1.87372223809974e-06,-3.15478394735909e-06
-3.98216443722132,-1.60204019800588e-06,-1.76327808123722e-06,-3.06539738541826e-06
-3.98105318720396,-1.49003943922036e-06,-1.65200766493485e-06,-2.9750529771272e-06
-3.97994193718659,-1.3772400328501e-06,-1.53992193665796e-06,-2.88375716540961e-06
-3.97883068716923,-1.2636529113062e-06,-1.42703204055793e-06,-2.7915165875269e-06
-3.97771943715187,-1.14928920196051e-06,-1.31334931603321e-06,-2.69833807567658e-06
-3.9766081871345,-1.03416022810965e-06,-1.19888529860767e-06,-2.60422865757146e-06
-3.97549693711714,-9.18277508052407e-07,-1.08365171894393e-06,-2.50919555698277e-06
-3.97438568709978,-8.0165275605876e-07,-9.67660502961162e-07,-2.41324619426008e-06
-3.97327443708241,-6.84297881401458e-07,-8.50923771249379e-07,-2.3163881868087e-06
-3.97216318706505,-5.6622498921772e-07,-7.3345383885781e-07,-2.21862934955508e-06
-3.97105193704769,-4.47446380099644e-07,-6.15263214910563e-07,-2.11997769536314e-06
-3.96994068703032,-3.27974549203645e-07,-4.96364601975208e-07,-2.02044143542846e-06
-3.96882943701296,-2.0782218720014e-07,-3.76770895797093e-07,-1.92002897964006e-06
-3.9677181869956,-8.70021794453988e-08,-2.56495184758896e-07,-1.81874893691073e-06
-3.96660693697823,3.44723942172577e-08,-1.3555074901452e-07,-1.71661011546896e-06
-3.96549568696087,1.5658825960271e-07,-1.39510606530949e-08,-1.61362152313258e-06
-3.96438443694351,2.79331948663738e-07,1.08290217780415e-07,-1.50979236752713e-06
-3.96327318692614,4.02689799709094e-07,2.3115923354048e-07,-1.40513205628988e-06
-3.96216193690878,5.26647958246244e-07,3.54641944110599e-07,-1.29965019723311e-06
-3.96105068689142,6.51192376573699e-07,4.78724118764685e-07,-1.19335659847097e-06
-3.95993943687405,7.76308815316509e-07,6.03391337945097e-07,-1.08626126852334e-06
-3.95882818685669,9.01982843201378e-07,7.28628996004378e-07,-9.78374416360133e-07
-3.95771693683933,1.02819983803283e-06,8.54422299940575e-07,-8.69706451441447e-07
-3.95660568682196,1.15494498727429e-06,9.80756272025106e-07,-7.60267983698155e-07
-3.9554944368046,1.28220328831833e-06,1.10761574978742e-06,-6.50069823489319e-07
-3.95438318678724,1.40995954990987e-06,1.23498538693511e-06,-5.39122981522691e-07
-3.95327193676987,1.53819839249343e-06,1.36284965534273e-06,-4.2743866872452e-07
-3.95216068675251,1.66690424884038e-06,1.49119284445434e-06,-3.1502829610536e-07
-3.95104943673515,1.79606136528108e-06,1.6199990641399e-06,-2.01903474542262e-07
-3.94993818671778,1.92565380216126e-06,1.74925224445677e-06,-8.80760145727016e-08
-3.94882693670042,2.0556654357708e-06,1.87893613741124e-06,2.64420738868963e-08
-3.94771568668306,2.18607995779017e-06,2.00903431825516e-06,1.41638581841831e-07
-3.94660443666569,2.31688087786911e-06,2.13953018634309e-06,2.57501101560404e-07
-3.94549318664833,2.44805152336567e-06,2.27040696658644e-06,3.74017026959079e-07
-3.94438193663097,2.57957504164017e-06,2.40164771123312e-06,4.91173554021039e-07
-3.9432706866136,2.71143440049578e-06,2.53323530000794e-06,6.08957681247844e-07
-3.94215943659624,2.8436123895585e-06,2.66515244292283e-06,7.2735621017099e-07
-3.94104818657888,2.97609162180966e-06,2.79738168108777e-06,8.46355745881639e-07
-3.93993693656151,3.10885453428111e-06,2.92990538766764e-06,9.65942697607385e-07
-3.93882568654415,3.24188339044935e-06,3.06270577058413e-06,1.08610327933331e-06
-3.93771443652679,3.37516028069521e-06,3.19576487284265e-06,1.2068235104535e-06
-3.93660318650943,3.50866712433591e-06,3.32906457528345e-06,1.32808921647834e-06
-3.93549193649206,3.6423856705825e-06,3.46258659714434e-06,1.44988602976159e-06
-3.9343806864747,3.77629750082747e-06,3.59631249852197e-06,1.57219939028873e-06
-3.93326943645734,3.91038402986691e-06,3.73022368183259e-06,1.69501454649311e-06
-3.93215818643997,4.04462650749596e-06,3.86430139354373e-06,1.81831655612138e-06
-3.93104693642261,4.17900602036932e-06,3.9985267259465e-06,1.9420902871279e-06
-3.92993568640525,4.31350349354908e-06,4.13288061938871e-06,2.06632041863446e-06
-3.92882443638788,4.44809969310563e-06,4.26734386319878e-06,2.19099144189684e-06
-3.92771318637052,4.58277522636225e-06,4.40189709920071e-06,2.31608766135773e-06
-3.92660193635316,4.71751054617679e-06,4.53652082166555e-06,2.44159319568894e-06
-3.92549068633579,4.85228595037624e-06,4.6711953813546e-06,2.5674919789343e-06
-3.92437943631843,4.98708158549056e-06,4.80590098623538e-06,2.69376776164435e-06
-3.92326818630107,5.121877448413e-06,4.94061770376536e-06,2.82040411208176e-06
-3.9221569362837,5.25665338809377e-06,5.07532546366223e-06,2.94738441746426e-06
-3.92104568626634,5.39138910834102e-06,5.21000405927765e-06,3.07469188524641e-06
-3.91993443624898,5.52606416911523e-06,5.34463315023248e-06,3.20230954444443e-06
-3.91882318623161,5.66065799028622e-06,5.47919226495824e-06,3.33022024701769e-06
-3.91771193621425,5.79514985262676e-06,5.61366080228714e-06,3.45840666926761e-06
-3.91660068619689,5.92951890047734e-06,5.74801803415975e-06,3.5868513133013e-06
-3.91548943617952,6.06374414451461e-06,5.88224310832212e-06,3.71553650853924e-06
-3.91437818616216,6.19780446406258e-06,6.01631505001126e-06,3.84444441324692e-06
-3.9132669361448,6.33167860965041e-06,6.15021276516601e-06,3.97355701613221e-06
-3.91215568612743,6.46534520539242e-06,6.28391504236323e-06,4.10285613797356e-06
-3.91104443611007,6.59878275171757e-06,6.41740055572363e-06,4.23232343329674e-06
-3.90993318609271,6.73196962804415e-06,6.55064786716109e-06,4.36194039209496e-06
-3.90882193607534,6.86488409602167e-06,6.68363542953009e-06,4.4916883415904e-06
-3.90771068605798,6.99750430101551e-06,6.81634158843673e-06,4.62154844804046e-06
-3.90659943604062,7.1298082760441e-06,6.94874458590883e-06,4.75150171860031e-06
-3.90548818602325,7.26177394500841e-06,7.08082256243115e-06,4.8815290032017e-06
-3.90437693600589,7.39337912377897e-06,7.21255355983158e-06,5.01161099650002e-06
-3.90326568598853,7.52460152509019e-06,7.34391552457641e-06,5.14172823986769e-06
-3.90215443597116,7.65541876062746e-06,7.4748863099957e-06,5.27186112340781e-06
-3.9010431859538,7.78580834401641e-06,7.60544367928738e-06,5.40198988802997e-06
-3.89993193593644,7.91574769438957e-06,7.73556530911385e-06,5.53209462757402e-06
-3.89882068591907,8.04521413937562e-06,7.86522879160893e-06,5.66215529096145e-06
-3.89770943590171,8.17418491811931e-06,7.99441163788229e-06,5.79215168440182e-06
-3.89659818588435,8.30263718448256e-06,8.12309128142632e-06,5.92206347364199e-06
-3.89548693586698,8.43054801116848e-06,8.25124508018417e-06,6.05187018625836e-06
-3.89437568584962,8.55789439149482e-06,8.37885032061207e-06,6.18155121398888e-06
-3.89326443583226,8.68465324455278e-06,8.50588422064983e-06,6.31108581512089e-06
-3.89215318581489,8.81080141747506e-06,8.63232393223507e-06,6.44045311690453e-06
-3.89104193579753,8.93631568885113e-06,8.75814654568373e-06,6.5696321180244e-06
-3.88993068578017,9.06117277346454e-06,8.88332909185807e-06,6.69860169111369e-06
-3.8888194357628,9.18534932442317e-06,9.00784854608782e-06,6.82734058529808e-06
-3.88770818574544,9.30882193774695e-06,9.13168183145588e-06,6.95582742880546e-06
-3.88659693572808,9.43156715512271e-06,9.25480582191824e-06,7.08404073159494e-06
-3.88548568571071,9.55356146905644e-06,9.3771973458857e-06,7.21195888804444e-06
-3.88437443569335,9.67478132463289e-06,9.49883318976549e-06,7.33956017967917e-06
-3.88326318567599,9.79520312514817e-06,9.61969010116271e-06,7.46682277793779e-06
-3.88215193565862,9.91480323490619e-06,9.73974479249268e-06,7.59372474698337e-06
-3.88104068564126,1.00335579829931e-05,9.85897394491523e-06,7.72024404655958e-06
-3.8799294356239,1.01514436679946e-05,9.97735421112373e-06,7.84635853488366e-06
-3.87881818560653,1.02684365613242e-05,1.00948622195482e-05,7.97204597158524e-06
-3.87770693558917,1.03845129110661e-05,1.02114745780311e-05,8.09728402068976e-06
-3.87659568557181,1.04996489462443e-05,1.0327167877033e-05,8.22205025363588e-06
-3.87548443555444,1.06138208811055e-05,1.04419186937614e-05,8.34632215233438e-06
-3.87437318553708,1.07270049188217e-05,1.0555703595781e-05,8.47007711228335e-06
-3.87326193551972,1.08391772556807e-05,1.06684991445255e-05,8.59329244570091e-06
-3.87215068550235,1.09503140854418e-05,1.07802818997077e-05,8.71594538471811e-06
-3.87103943548499,1.10603916031765e-05,1.08910284223738e-05,8.83801308460288e-06
-3.86992818546763,1.11693860101197e-05,1.10007152794307e-05,8.95947262702484e-06
-3.86881693545026,1.12772735170615e-05,1.11093190471463e-05,9.08030102335692e-06
-3.8677056854329,1.13840303493331e-05,1.12168163149317e-05,9.20047521802785e-06
-3.86659443541554,1.14896327506248e-05,1.13231836900759e-05,9.31997209190544e-06
-3.86548318539817,1.15940569880084e-05,1.14283978004095e-05,9.43876846571245e-06
-3.86437193538081,1.16972793555391e-05,1.15324352997762e-05,9.55684110349682e-06
-3.86326068536345,1.17992761791752e-05,1.16352728707549e-05,9.67416671612321e-06
-3.86214943534609,1.19000238209778e-05,1.17368872294694e-05,9.79072196482099e-06
-3.86103818532872,1.19994986835609e-05,1.18372551296639e-05,9.90648346475062e-06
-3.85992693531136,1.2097677215132e-05,1.19363533661562e-05,1.00214277886196e-05
-3.858815685294,1.21945359126376e-05,1.20341587798127e-05,1.01355314703303e-05
-3.85770443527663,1.22900513281487e-05,1.21306482610549e-05,1.02487710086724e-05
-3.85659318525927,1.23842000721782e-05,1.22257987543651e-05,1.03611228710308e-05
-3.85548193524191,1.24769588182208e-05,1.23195872622359e-05,1.04725634971565e-05
-3.85437068522454,1.25683043079903e-05,1.24119908496493e-05,1.05830693029529e-05
-3.85325943520718,1.26582133558024e-05,1.25029866481388e-05,1.06926166843006e-05
-3.85214818518982,1.2746662852931e-05,1.25925518600727e-05,1.08011820209278e-05
-3.85103693517245,1.28336297723788e-05,1.26806637628735e-05,1.09087416802892e-05
-3.84992568515509,1.29190911743309e-05,1.27672997135403e-05,1.1015272021519e-05
-3.84881443513773,1.30030242100033e-05,1.28524371527246e-05,1.11207493993647e-05
-3.84770318512036,1.30854061256886e-05,1.29360536090128e-05,1.12251501682061e-05
-3.846591935103,1.31662142697625e-05,1.30181267036553e-05,1.13284506860636e-05
-3.84548068508564,1.32454260948977e-05,1.30986341546499e-05,1.14306273186688e-05
-3.84436943506827,1.33230191644866e-05,1.31775537807903e-05,1.153165644354e-05
-3.84325818505091,1.33989711569724e-05,1.32548635070796e-05,1.16315144541152e-05
-3.84214693503355,1.34732598701575e-05,1.33305413678779e-05,1.17301777638899e-05
-3.84103568501618,1.35458632263372e-05,1.34045655125109e-05,1.18276228106017e-05
-3.83992443499882,1.36167592778472e-05,1.34769142087554e-05,1.19238260604337e-05
-3.83881318498146,1.36859262106208e-05,1.35475658479204e-05,1.20187640122539e-05
-3.83770193496409,1.37533423492769e-05,1.36164989489325e-05,1.21124132018741e-05
-3.83659068494673,1.38189861626068e-05,1.36836921632438e-05,1.22047502063434e-05
